LANDMARK_ID,LANDMARK_ID,DISTANCE
L0002215,L0004732,736
L0000632,L0001669,14103
L0001069,L0008605,6605
L0004353,L0008281,6649
L0014330,L0014983,7742
L0001846,L0002994,14158
L0000328,L0001942,12952
L0006573,L0014795,14570
L0014758,L0002487,10456
L0007053,L0006920,3784
L0003069,L0007709,15419
L0006349,L0004905,5990
L0000596,L0007576,6480
L0008561,L0014243,14940
L0003685,L0007537,305
L0007589,L0002778,6924
L0002427,L0000046,2401
L0014174,L0016348,14399
L0013439,L0014095,5757
L0012836,L0010877,8484
L0005439,L0010599,14936
L0003719,L0011765,7879
L0006152,L0016364,15182
L0001716,L0004113,373
L0008029,L0008745,7871
L0006194,L0009485,7353
L0011660,L0002983,4143
L0009770,L0000121,14476
L0000870,L0012519,14574
L0011021,L0003733,711
L0005406,L0007162,531
L0013524,L0012941,11614
L0006040,L0007701,5113
L0009184,L0009188,15308
L0008868,L0008278,13380
L0012074,L0010334,13019
L0007761,L0015798,7883
L0008450,L0011841,4291
L0001216,L0016311,4658
L0008981,L0014227,10795
L0016296,L0006738,8868
L0003416,L0004569,15108
L0002100,L0012525,9443
L0002658,L0001635,4844
L0008866,L0013860,15227
L0014647,L0004423,8980
L0006847,L0010928,1430
L0011050,L0001149,9397
L0006847,L0012096,9013
L0012930,L0006995,7066
L0013882,L0007086,9596
L0014062,L0000455,3194
L0012328,L0015762,16334
L0004285,L0010488,10202
L0012633,L0004690,14570
L0013886,L0000317,13627
L0012342,L0008630,602
L0009246,L0015077,13110
L0010725,L0014462,4639
L0010509,L0010305,16078
L0000664,L0013441,9283
L0013864,L0014540,8840
L0009889,L0010431,2664
L0013117,L0012549,15812
L0006676,L0008311,708
L0003733,L0011814,2216
L0015610,L0008891,11306
L0002772,L0006859,4121
L0010890,L0009323,9469
L0002700,L0008005,1803
L0015831,L0006660,12438
L0011725,L0011184,11838
L0011751,L0003972,3292
L0001726,L0001944,16159
L0014161,L0004981,6135
L0015938,L0000918,7055
L0010376,L0006723,11300
L0014094,L0007124,11382
L0008660,L0009324,8636
L0014227,L0007192,13928
L0013277,L0010392,740
L0012855,L0007399,15244
L0012010,L0000747,659
L0004953,L0004937,3740
L0015238,L0007664,964
L0005492,L0000936,11373
L0011911,L0005335,7937
L0001080,L0000487,6612
L0001582,L0010963,15915
L0014603,L0014901,6008
L0005539,L0013622,5336
L0005930,L0009218,14598
L0004520,L0003063,431
L0002654,L0007824,7223
L0002740,L0000293,11833
L0002627,L0006265,5342
L0009144,L0005814,12477
L0000261,L0003818,9863
L0003193,L0007498,3481
L0008238,L0007238,12008
L0009293,L0013530,3450
L0004819,L0004066,6802
L0003497,L0005343,11127
L0015472,L0005846,9094
L0011137,L0010239,8602
L0015206,L0015249,1003
L0011666,L0001449,15275
L0006458,L0008810,5464
L0011882,L0006523,13671
L0010959,L0010067,8631
L0016087,L0003276,12326
L0008827,L0006869,5401
L0015457,L0015534,5080
L0014596,L0012852,729
L0007898,L0015365,2499
L0008988,L0009403,15740
L0005326,L0005673,11155
L0004718,L0015884,13362
L0006767,L0008360,13279
L0005549,L0013321,10214
L0003707,L0005202,15662
L0010810,L0005986,5869
L0009768,L0002395,3623
L0007994,L0013756,7498
L0011443,L0005648,6476
L0013541,L0003778,9289
L0009456,L0012479,10370
L0000622,L0001731,2855
L0014845,L0016046,6834
L0008124,L0008203,3698
L0010829,L0006283,884
L0003899,L0000366,16347
L0012998,L0005542,457
L0004159,L0000491,1671
L0008512,L0010210,8453
L0005943,L0009153,7061
L0000640,L0010771,1507
L0014005,L0001606,6934
L0000528,L0014264,1338
L0001419,L0015794,2374
L0010293,L0002339,6178
L0004916,L0014173,8022
L0002853,L0001354,11333
L0012902,L0006663,4208
L0006917,L0011999,2778
L0004603,L0008276,4430
L0004520,L0010100,2693
L0006743,L0016180,5391
L0006522,L0003807,16265
L0009962,L0000946,7090
L0012204,L0006172,6014
L0006986,L0013147,7377
L0010184,L0012356,7677
L0001507,L0015087,7153
L0013215,L0016381,15607
L0016307,L0009460,1381
L0004776,L0008567,3845
L0013660,L0010724,12149
L0013880,L0014270,14608
L0013096,L0008969,4248
L0004439,L0015080,10114
L0007315,L0006592,4885
L0014885,L0006860,1902
L0015335,L0013293,9961
L0011727,L0001060,5810
L0005055,L0007168,8870
L0002568,L0008613,14532
L0000017,L0000515,12404
L0012162,L0014837,8962
L0015685,L0007918,801
L0009950,L0002078,15798
L0012950,L0007001,8989
L0008536,L0006651,13182
L0006365,L0012714,14881
L0009304,L0005295,3812
L0002281,L0010564,16028
L0015470,L0015176,15736
L0012294,L0007325,1450
L0013859,L0010879,11282
L0009309,L0006284,5408
L0005461,L0010905,12107
L0009821,L0015560,10654
L0002747,L0000094,8580
L0013762,L0002003,11144
L0008729,L0009349,9325
L0005462,L0006231,11916
L0004977,L0001812,1804
L0000081,L0002049,10609
L0007266,L0000771,8336
L0003474,L0006444,6587
L0000968,L0013246,14269
L0001224,L0011091,14211
L0009176,L0001904,12784
L0006906,L0007634,8967
L0002560,L0009918,3100
L0014708,L0003996,3740
L0015910,L0002311,9461
L0013782,L0000220,15918
L0010816,L0014119,14906
L0006141,L0013593,900
L0002591,L0015801,2590
L0013571,L0003729,3600
L0011592,L0008745,9513
L0011495,L0000214,1189
L0010579,L0003868,1897
L0009792,L0008466,12214
L0004527,L0013792,12645
L0007929,L0002940,2370
L0005346,L0015471,2209
L0001656,L0015859,11817
L0006697,L0011788,13924
L0011529,L0016106,9367
L0015503,L0011928,12151
L0001200,L0007876,4170
L0009396,L0008263,7667
L0006631,L0013729,8476
L0010261,L0005263,13384
L0007652,L0008656,4149
L0016148,L0003105,13906
L0009973,L0010688,10810
L0000153,L0004424,7253
L0003893,L0016111,13533
L0003442,L0014531,8950
L0012494,L0012627,14195
L0005982,L0016311,11536
L0009363,L0009344,3874
L0007340,L0007438,11494
L0007952,L0011210,15653
L0009389,L0000213,4997
L0000514,L0009559,10232
L0011007,L0008244,15010
L0011139,L0016366,8089
L0000635,L0014391,9414
L0007520,L0014815,13779
L0008792,L0013900,10715
L0011794,L0000733,3177
L0002909,L0013124,2913
L0015234,L0004533,1703
L0008680,L0001300,5787
L0003558,L0010535,13099
L0011042,L0012396,9312
L0004632,L0012478,9900
L0008669,L0015080,6851
L0000748,L0015919,5252
L0007374,L0001134,6633
L0008712,L0001710,573
L0011890,L0008823,3923
L0001998,L0015405,8707
L0006893,L0008908,3021
L0006152,L0016055,1753
L0006832,L0001301,14603
L0008560,L0004352,8756
L0014554,L0009901,10269
L0006994,L0005178,9424
L0007349,L0009848,3445
L0010194,L0015621,9411
L0012849,L0003162,1657
L0015766,L0011135,13056
L0012149,L0003348,9819
L0013818,L0005799,9712
L0011483,L0006000,15196
L0004302,L0013486,15012
L0015210,L0013739,16366
L0008091,L0002411,2563
L0006767,L0000386,2661
L0003298,L0005690,3494
L0010109,L0008108,855
L0006475,L0009633,14711
L0006714,L0002680,14242
L0015434,L0002673,8602
L0002774,L0012232,3168
L0008513,L0013123,7203
L0008856,L0001982,3558
L0002497,L0000754,2644
L0002934,L0002622,13499
L0001577,L0014855,9857
L0006182,L0015924,767
L0007176,L0014777,16311
L0015819,L0014348,12221
L0003617,L0007764,7207
L0012588,L0000608,14228
L0000024,L0008688,6922
L0008001,L0005822,4219
L0014259,L0012670,2440
L0009930,L0009076,13738
L0013237,L0008364,12190
L0014267,L0010204,9668
L0006104,L0005572,4212
L0005519,L0009658,14914
L0015918,L0010386,3310
L0002127,L0007453,15052
L0011560,L0011561,12112
L0013204,L0010783,8728
L0010552,L0010949,13885
L0002539,L0011718,6344
L0007818,L0011437,7374
L0004801,L0007233,2510
L0007581,L0009471,13560
L0016194,L0015571,2943
L0005444,L0013076,8985
L0002686,L0012546,13026
L0012858,L0005022,376
L0000700,L0007155,7414
L0012443,L0004217,199
L0008450,L0009367,2370
L0015997,L0010047,1872
L0004566,L0006761,325
L0002560,L0016155,11611
L0014669,L0002752,15829
L0009474,L0007583,9553
L0015612,L0010004,6632
L0008958,L0013086,2324
L0004283,L0011866,9470
L0006674,L0010189,3787
L0004758,L0007502,4748
L0015629,L0007670,12815
L0003976,L0008384,16183
L0015501,L0006635,5799
L0013602,L0016090,15343
L0001731,L0003516,15637
L0000495,L0005652,7085
L0014094,L0011821,12534
L0009765,L0006105,2448
L0008260,L0006329,1745
L0001765,L0003203,1597
L0005359,L0012812,4515
L0010163,L0003832,151
L0011793,L0013833,14882
L0013035,L0012607,9893
L0000695,L0015847,9602
L0008386,L0009039,6671
L0005619,L0009533,9793
L0011352,L0011585,5165
L0015180,L0003172,8290
L0015041,L0012217,3534
L0011756,L0014675,5815
L0005710,L0009428,9762
L0014516,L0002544,16178
L0016081,L0001330,8286
L0002061,L0005002,3819
L0014948,L0003665,10899
L0015483,L0010626,16115
L0008741,L0015373,4779
L0014252,L0006707,100
L0013442,L0001142,8550
L0004246,L0009691,3850
L0001206,L0005093,14257
L0000306,L0003635,8740
L0014881,L0011828,8494
L0015502,L0002347,12986
L0005671,L0016167,11682
L0003199,L0005915,10550
L0011234,L0007937,11989
L0003530,L0004540,1962
L0008259,L0001947,6956
L0012426,L0007486,5233
L0007307,L0011921,4040
L0015015,L0004404,12765
L0006397,L0008584,12758
L0014265,L0008090,12279
L0009104,L0013031,15439
L0005177,L0010317,15134
L0004844,L0011933,8165
L0009743,L0015916,6240
L0007557,L0010395,7371
L0016197,L0014911,2662
L0014230,L0014978,4187
L0007489,L0000736,3896
L0000694,L0016147,12103
L0002793,L0004801,12156
L0010376,L0010722,9607
L0002631,L0014903,826
L0005229,L0003798,10106
L0012122,L0010643,13944
L0015252,L0001825,7453
L0005117,L0004414,5379
L0008829,L0000747,13297
L0005963,L0004598,2956
L0007662,L0008219,5218
L0004344,L0000753,2493
L0016182,L0001625,14756
L0013134,L0002691,10450
L0013637,L0003106,2794
L0000416,L0016346,12471
L0011892,L0010887,15580
L0003987,L0003318,75
L0006113,L0015787,837
L0006227,L0004463,7146
L0016306,L0005694,9599
L0015082,L0007960,8309
L0000952,L0008295,15212
L0000916,L0010476,4984
L0000538,L0006544,11494
L0005224,L0005806,5386
L0005358,L0003158,1127
L0009510,L0001263,5708
L0014484,L0015274,11945
L0003224,L0000599,14111
L0000014,L0014206,1835
L0014481,L0006055,6043
L0010216,L0008740,11373
L0003284,L0009607,10624
L0012883,L0004132,7282
L0008079,L0013518,10639
L0003426,L0003072,6795
L0015687,L0012751,13854
L0002837,L0014885,932
L0003247,L0006356,2546
L0005663,L0015648,8483
L0001284,L0009635,5522
L0011683,L0000293,11477
L0007315,L0014454,3345
L0006477,L0007935,13740
L0008886,L0003989,9648
L0004200,L0008992,9485
L0015054,L0002273,14861
L0010376,L0011706,13289
L0007971,L0008780,4893
L0006994,L0012432,11294
L0013086,L0002148,9019
L0008214,L0009226,3799
L0003828,L0013699,5633
L0007407,L0011514,15478
L0015084,L0012515,14384
L0005959,L0009334,655
L0002965,L0009687,8508
L0008825,L0015235,11811
L0007434,L0000097,13621
L0014281,L0001691,7849
L0005916,L0001378,6994
L0014528,L0013098,2141
L0000538,L0006827,2285
L0011025,L0007280,5560
L0006872,L0015081,2106
L0007334,L0015043,9849
L0014369,L0013878,8051
L0000210,L0001318,1939
L0003287,L0012323,14942
L0014806,L0006503,16327
L0010295,L0008120,16141
L0012236,L0006954,15682
L0016303,L0001481,15273
L0011483,L0008049,5211
L0010826,L0003680,5934
L0003697,L0000436,10987
L0008298,L0001751,11638
L0003274,L0000103,6429
L0008230,L0013113,9181
L0004241,L0009462,6034
L0014703,L0014434,9078
L0012368,L0016051,4185
L0014215,L0011930,1619
L0009847,L0008886,13949
L0001729,L0008425,3921
L0007849,L0002645,8957
L0015276,L0010591,14495
L0011330,L0014799,12221
L0005938,L0014370,16042
L0012857,L0004151,10913
L0002938,L0001432,14651
L0006050,L0012412,9576
L0010541,L0004613,9082
L0012799,L0016011,3929
L0013286,L0001780,11024
L0011641,L0013364,845
L0005369,L0014974,15162
L0012238,L0012616,8252
L0009274,L0009845,8025
L0004710,L0001859,14684
L0002298,L0015608,10612
L0001767,L0013160,5253
L0014794,L0003578,4599
L0014008,L0012920,6636
L0011807,L0004952,8910
L0012301,L0016216,8305
L0005839,L0015285,15640
L0000440,L0005965,7916
L0011209,L0003858,14263
L0004521,L0008832,8409
L0012697,L0011322,7011
L0001981,L0008767,8974
L0012948,L0000194,9834
L0011692,L0011814,9698
L0002570,L0011757,1405
L0000122,L0005000,5002
L0001712,L0003763,1454
L0011703,L0005433,11362
L0014850,L0015108,14649
L0005634,L0006659,7452
L0004762,L0003515,8576
L0000810,L0006126,8713
L0008612,L0013616,12063
L0002139,L0012962,4571
L0008740,L0007623,10223
L0010732,L0013578,4067
L0013012,L0001258,13410
L0012441,L0007109,2520
L0016361,L0012615,7120
L0007787,L0004202,12947
L0000453,L0011436,8784
L0000002,L0006678,4928
L0000579,L0010898,8034
L0015498,L0001926,14
L0004598,L0008690,7648
L0014231,L0003941,4325
L0012651,L0000241,15696
L0014325,L0011335,11906
L0000429,L0006383,14195
L0010807,L0009847,4372
L0001168,L0012074,2951
L0014143,L0012183,602
L0003747,L0003442,6517
L0004938,L0007739,7370
L0014374,L0010621,2966
L0015588,L0002273,4805
L0010193,L0000885,1780
L0005579,L0000253,3509
L0005479,L0011948,1923
L0009844,L0013717,11582
L0014887,L0014948,14963
L0010574,L0008758,11420
L0012630,L0013488,6294
L0009748,L0000657,10767
L0016300,L0015872,12615
L0003971,L0012152,14046
L0013836,L0006409,15902
L0015168,L0012088,1697
L0012401,L0001588,15658
L0002724,L0005252,11996
L0011885,L0013950,2411
L0016279,L0014052,10734
L0014695,L0005231,16161
L0001494,L0012483,3438
L0006719,L0014493,8807
L0000273,L0006147,8564
L0015243,L0001077,15928
L0003265,L0002955,1607
L0013600,L0006217,3702
L0012445,L0009836,9799
L0006224,L0001669,14632
L0005525,L0014398,1939
L0013428,L0007878,2542
L0007827,L0012972,2663
L0013752,L0006514,7640
L0008533,L0015670,547
L0014747,L0002192,12608
L0015963,L0011990,13
L0007690,L0005253,12818
L0003150,L0014204,12629
L0005667,L0005931,5467
L0007253,L0011490,11135
L0013839,L0011639,13695
L0004277,L0003347,14544
L0000998,L0010060,12598
L0004085,L0012460,15244
L0010007,L0003441,10649
L0001097,L0007990,429
L0013926,L0012662,4137
L0004509,L0008656,5319
L0014101,L0014719,4849
L0012440,L0005258,12026
L0006429,L0000003,7270
L0004867,L0001484,5085
L0008727,L0012679,11470
L0009521,L0015072,10318
L0002234,L0011948,10646
L0014340,L0010241,11946
L0006529,L0012358,3608
L0010456,L0005603,5825
L0002265,L0005691,12307
L0015640,L0003396,10746
L0010489,L0014693,12136
L0008916,L0008352,581
L0008400,L0014236,9438
L0003178,L0013230,3336
L0014613,L0010477,930
L0001782,L0009701,11143
L0014599,L0001568,7370
L0005599,L0001767,1145
L0006014,L0009884,15580
L0003344,L0005241,2829
L0002561,L0007825,3347
L0010916,L0009652,12621
L0005379,L0008484,3882
L0008446,L0004710,11000
L0012560,L0011435,9795
L0001437,L0002669,8728
L0002045,L0004756,4008
L0006436,L0001441,11779
L0008945,L0012042,1549
L0008457,L0015650,985
L0008301,L0007561,8485
L0012649,L0011484,9578
L0007488,L0000312,9584
L0003026,L0012409,1511
L0002752,L0010406,9519
L0015291,L0009873,9358
L0016090,L0005384,7370
L0016160,L0002791,3282
L0004030,L0014129,12626
L0002682,L0001735,15981
L0013708,L0007612,13198
L0013624,L0008042,14400
L0009418,L0012509,1108
L0006092,L0001384,11665
L0016261,L0012808,13185
L0006377,L0008126,9231
L0011537,L0011191,1526
L0001017,L0010283,10075
L0015669,L0006555,1338
L0012917,L0002323,7872
L0008051,L0006469,11218
L0015817,L0016028,4453
L0002388,L0011624,2145
L0013528,L0004112,6951
L0004303,L0011422,6177
L0015653,L0009915,8960
L0000722,L0014425,2884
L0006440,L0006198,12581
L0000076,L0003763,1938
L0009005,L0003615,2523
L0012335,L0006149,10652
L0016045,L0010269,13203
L0007262,L0001270,9458
L0010703,L0008827,7655
L0009174,L0005850,3864
L0003057,L0014953,6297
L0015207,L0009723,3243
L0011321,L0011119,6347
L0007376,L0003253,13140
L0002928,L0005192,9941
L0002506,L0005103,3628
L0005980,L0000308,12592
L0005683,L0010472,5447
L0015495,L0005451,15992
L0008347,L0012998,406
L0007210,L0007820,7141
L0010772,L0008531,9093
L0007121,L0010330,13511
L0002492,L0015817,1955
L0000312,L0007419,12209
L0002780,L0001083,5598
L0003580,L0008005,3057
L0013395,L0002227,12897
L0011763,L0004939,3916
L0008140,L0002404,9255
L0003369,L0008442,2640
L0005711,L0012851,9975
L0010285,L0010936,3508
L0002056,L0012972,11149
L0014482,L0007215,7761
L0005156,L0001505,14865
L0007877,L0002467,9906
L0001921,L0000204,4274
L0012858,L0008581,6697
L0001034,L0009437,15951
L0013509,L0002107,14258
L0014550,L0014440,11792
L0011948,L0007766,9327
L0011511,L0008946,4135
L0008438,L0003076,14510
L0002942,L0004118,16311
L0001539,L0005499,11561
L0004167,L0015965,4056
L0001436,L0012253,714
L0004642,L0014284,9843
L0006006,L0007696,14837
L0011624,L0014611,3493
L0007328,L0004421,7745
L0007377,L0003872,2647
L0013963,L0012722,12474
L0001204,L0015197,15402
L0000192,L0011037,1441
L0015154,L0004500,9082
L0003388,L0010635,3784
L0003217,L0011804,14812
L0008602,L0004365,15485
L0004005,L0011925,12695
L0002518,L0009438,7974
L0012861,L0006110,4459
L0000124,L0016320,15799
L0007842,L0005874,5297
L0005883,L0000510,13071
L0004581,L0007845,7319
L0006346,L0001892,15371
L0005408,L0013151,1933
L0015793,L0013910,2643
L0016188,L0011165,16017
L0001089,L0000934,21
L0008345,L0007199,13637
L0005046,L0004741,2848
L0006673,L0012841,12977
L0012277,L0011172,4923
L0001265,L0007244,6766
L0007845,L0007040,11242
L0006414,L0015502,13200
L0004455,L0000978,8964
L0005387,L0007419,13185
L0016000,L0011713,871
L0005221,L0005067,12999
L0003956,L0003634,12982
L0007821,L0003594,13878
L0004544,L0013600,15993
L0006782,L0015093,4040
L0013066,L0001610,13170
L0013817,L0013145,15666
L0010889,L0013682,12860
L0005568,L0006659,12365
L0015532,L0015855,10524
L0006071,L0003046,15620
L0014740,L0005012,11276
L0004885,L0006452,13935
L0000776,L0001299,6285
L0005089,L0004524,6077
L0006306,L0003858,16267
L0005678,L0008292,1207
L0005532,L0003511,11901
L0010259,L0001079,7301
L0014244,L0011407,15394
L0009183,L0006442,11549
L0008497,L0002891,11545
L0012157,L0007282,3177
L0005200,L0004584,11797
L0002958,L0006086,8084
L0005591,L0014138,6547
L0003062,L0000339,10866
L0010095,L0002557,3749
L0006854,L0014221,14145
L0012235,L0009354,1287
L0003261,L0015198,11711
L0013487,L0008344,2664
L0013042,L0003667,11820
L0003176,L0010184,15736
L0005098,L0010862,8777
L0004446,L0001888,3943
L0013261,L0014904,11934
L0010628,L0012427,6031
L0015118,L0005304,806
L0014357,L0002823,1458
L0016236,L0002077,980
L0000585,L0015440,14408
L0011276,L0006508,1565
L0004825,L0005745,15522
L0012685,L0013755,14388
L0011889,L0007077,14541
L0006019,L0006326,382
L0011758,L0005681,14093
L0003824,L0006279,11871
L0013551,L0012739,6884
L0003066,L0014392,11214
L0015487,L0000200,15554
L0015482,L0016290,6933
L0007191,L0008056,11416
L0016079,L0016098,16006
L0015513,L0010754,11176
L0005860,L0014970,716
L0012020,L0007553,5483
L0012164,L0009439,15335
L0005354,L0008621,16180
L0005201,L0004250,7736
L0015641,L0011654,9785
L0012694,L0016040,2131
L0003510,L0009985,3598
L0013304,L0003476,8741
L0008994,L0006090,12098
L0009734,L0005522,15752
L0008436,L0013233,14319
L0009346,L0015958,9107
L0006652,L0013024,3442
L0002069,L0014770,13295
L0014714,L0002688,6381
L0004314,L0012143,8710
L0013083,L0014738,8364
L0002458,L0006467,11328
L0000611,L0004418,7123
L0010271,L0009688,15192
L0015207,L0008215,7786
L0010144,L0003663,16030
L0011715,L0010789,4707
L0003486,L0001982,1263
L0004892,L0006881,11046
L0003534,L0004455,5628
L0015970,L0015779,2125
L0015488,L0001309,5742
L0013863,L0007889,6978
L0008641,L0004560,189
L0012245,L0006825,1942
L0003058,L0013314,16284
L0015175,L0005383,4385
L0003361,L0000684,6525
L0010036,L0003074,13975
L0001955,L0003239,6314
L0010855,L0010987,9545
L0014674,L0013570,14651
L0005093,L0008818,209
L0001118,L0001451,9866
L0006746,L0008902,6466
L0000678,L0004672,6957
L0000796,L0006447,12479
L0005950,L0014668,15653
L0006636,L0001506,14355
L0007478,L0008186,357
L0004810,L0002691,11725
L0015358,L0003472,13071
L0007521,L0001621,4547
L0006466,L0005896,4934
L0002136,L0003852,3961
L0012755,L0014089,7283
L0007197,L0009453,14612
L0011485,L0000409,3821
L0014522,L0004769,13811
L0010318,L0011277,2859
L0009929,L0014678,11826
L0008013,L0009796,16287
L0008942,L0009994,6239
L0002812,L0008713,1793
L0013768,L0002009,14775
L0003865,L0007344,2821
L0011237,L0003167,410
L0015328,L0000012,2348
L0010734,L0015129,1142
L0000918,L0003231,9931
L0008980,L0007032,11382
L0015152,L0013017,7276
L0014815,L0003558,10982
L0008965,L0005480,645
L0009715,L0001682,15497
L0000456,L0011412,9383
L0003304,L0010179,4670
L0009932,L0011859,12054
L0002857,L0011692,7808
L0001204,L0010623,1354
L0005228,L0004794,5919
L0005506,L0007550,5840
L0004370,L0004282,1317
L0005123,L0005297,577
L0002613,L0013065,7198
L0007946,L0001455,4492
L0001390,L0005838,7668
L0009369,L0001229,13964
L0004518,L0006949,1623
L0010939,L0006979,16153
L0012348,L0012392,4131
L0011726,L0010086,3218
L0000500,L0015323,9393
L0000410,L0007084,13525
L0012978,L0000255,7896
L0011511,L0003589,10954
L0008736,L0010661,470
L0014293,L0014286,1820
L0015352,L0012178,7109
L0009472,L0012942,151
L0015414,L0000892,13133
L0005007,L0003639,12634
L0013162,L0011406,7095
L0001798,L0010990,15112
L0016084,L0013941,6485
L0009576,L0009191,4543
L0000013,L0013251,12039
L0011797,L0002398,8599
L0008605,L0011173,7717
L0011873,L0002491,16372
L0005850,L0012276,5154
L0002653,L0003401,14745
L0008994,L0010681,15629
L0004254,L0005663,13667
L0016067,L0013930,6048
L0014276,L0002675,810
L0003056,L0002258,7850
L0014797,L0003725,6854
L0004756,L0001692,11734
L0006015,L0015377,13
L0005597,L0000572,4917
L0006936,L0013682,12258
L0007208,L0006692,6109
L0013290,L0014272,13772
L0012650,L0012217,8441
L0008019,L0012316,2888
L0003677,L0000672,15043
L0003920,L0012733,348
L0001346,L0013461,14810
L0004796,L0002766,1145
L0004505,L0000802,8481
L0009959,L0003348,8350
L0011621,L0008500,15168
L0004008,L0001371,2849
L0010552,L0014594,11315
L0000984,L0008623,2387
L0001321,L0013908,16250
L0000937,L0010184,12006
L0003047,L0000145,11805
L0005032,L0012978,4374
L0008364,L0011092,567
L0003597,L0000585,13642
L0003619,L0001693,12968
L0003056,L0010891,3960
L0008221,L0010430,10475
L0001793,L0008503,2600
L0002919,L0004666,9572
L0002881,L0005881,1058
L0002357,L0006225,6496
L0011790,L0012444,14124
L0008087,L0014734,12983
L0003139,L0013182,9706
L0007851,L0014864,8907
L0015453,L0006744,7266
L0004651,L0013617,16013
L0015282,L0002469,10341
L0012029,L0006624,12278
L0015876,L0010232,5708
L0009602,L0011019,4075
L0008156,L0011089,4504
L0004068,L0001700,1425
L0003671,L0007146,13495
L0013803,L0012907,5996
L0009434,L0013864,9839
L0010870,L0014091,14679
L0015670,L0001134,13094
L0001416,L0008726,4359
L0004198,L0011913,238
L0002114,L0007388,7014
L0006562,L0004369,5818
L0000635,L0014042,7398
L0002400,L0013063,7058
L0007247,L0009932,9868
L0009290,L0013493,13405
L0008839,L0007204,13807
L0014799,L0005473,1858
L0014501,L0007839,10886
L0001199,L0012588,7611
L0014877,L0011618,1814
L0016294,L0006701,7443
L0015194,L0012340,1346
L0016340,L0000209,11053
L0014635,L0008792,3670
L0013261,L0005936,9632
L0009488,L0004147,8881
L0002700,L0003151,5893
L0010841,L0007212,8126
L0014376,L0007999,669
L0000674,L0008666,6666
L0015312,L0012577,15880
L0003073,L0015701,8689
L0008266,L0003427,6190
L0008361,L0000431,3362
L0010310,L0004390,6035
L0014443,L0016333,13582
L0007341,L0005202,2086
L0009183,L0005414,11160
L0004042,L0013208,15660
L0009157,L0015610,14040
L0015101,L0011777,15427
L0013073,L0015183,11928
L0014444,L0013369,5498
L0008317,L0010182,14646
L0004776,L0011093,7637
L0001582,L0010211,7782
L0001484,L0003621,11876
L0014350,L0000772,15514
L0012225,L0011686,15135
L0007897,L0011544,8490
L0007119,L0006728,14824
L0013091,L0009455,15273
L0004824,L0010400,11472
L0002212,L0007117,4130
L0008774,L0013350,14268
L0004214,L0013363,11090
L0009059,L0014796,14502
L0011729,L0013783,8874
L0002006,L0003913,9590
L0013375,L0011391,15498
L0011696,L0000554,7890
L0002453,L0006364,3078
L0000822,L0005390,781
L0013644,L0012718,5835
L0015337,L0013711,14999
L0015684,L0004088,13938
L0013526,L0008104,6049
L0002959,L0001481,6810
L0007005,L0004022,16195
L0006202,L0014055,12830
L0012496,L0000324,3292
L0012044,L0008964,13818
L0006029,L0008563,859
L0002952,L0013657,9228
L0013564,L0005312,5696
L0015331,L0011842,12472
L0014117,L0012847,14827
L0012564,L0014959,9724
L0007157,L0001855,8580
L0005031,L0007096,4742
L0001589,L0000428,8577
L0003041,L0016359,8660
L0004324,L0003475,1828
L0009424,L0007532,9975
L0005580,L0011105,16314
L0010454,L0005449,2744
L0009956,L0012717,9524
L0005488,L0000258,14176
L0004124,L0010866,3329
L0008857,L0003943,11712
L0000691,L0015434,4878
L0014266,L0014540,11095
L0001558,L0005107,13089
L0002408,L0006419,14750
L0013105,L0008848,6524
L0015690,L0012529,9054
L0009832,L0015784,9561
L0003137,L0013816,8772
L0000225,L0010627,14382
L0005606,L0001066,255
L0014885,L0015742,15739
L0013224,L0006063,5587
L0012658,L0013615,10563
L0000109,L0012654,3555
L0008622,L0000999,11755
L0012004,L0004516,5984
L0004340,L0014116,13828
L0015886,L0011993,8123
L0004283,L0002816,8595
L0004223,L0004318,15934
L0010270,L0001769,9330
L0001936,L0011322,1134
L0010305,L0008807,14702
L0004567,L0004294,1158
L0010998,L0010894,14866
L0002070,L0015726,9441
L0004158,L0014516,917
L0010513,L0013044,7253
L0015574,L0002528,6360
L0004941,L0008249,868
L0015705,L0002475,6532
L0016366,L0001878,4787
L0000508,L0014589,2967
L0012695,L0005313,13266
L0002520,L0015232,13358
L0009788,L0004371,287
L0013649,L0001014,9648
L0002826,L0003430,13294
L0005862,L0004548,13863
L0004859,L0006290,15323
L0007731,L0011328,10241
L0015908,L0010002,6375
L0002236,L0005877,16175
L0008830,L0008950,8787
L0012981,L0013508,10242
L0013225,L0004865,13899
L0012693,L0013029,5219
L0006555,L0005901,2180
L0010386,L0011091,3106
L0007606,L0002381,1765
L0001799,L0016230,8780
L0013362,L0003221,563
L0005081,L0000344,14639
L0015935,L0011206,10274
L0003191,L0000233,5548
L0004478,L0008283,15415
L0010614,L0008545,3362
L0006215,L0001937,12241
L0002730,L0002877,126
L0006886,L0008740,7084
L0007912,L0004135,1128
L0014521,L0006283,4811
L0003536,L0014881,6438
L0009987,L0009901,459
L0002086,L0003315,12962
L0011520,L0008892,13506
L0014723,L0003071,13965
L0000886,L0007419,12672
L0014799,L0004244,4346
L0016326,L0009903,12548
L0005278,L0000514,10911
L0001749,L0006981,86
L0001192,L0002309,12019
L0013201,L0006268,14530
L0001929,L0008640,13321
L0005464,L0011475,6984
L0011690,L0003783,15433
L0016166,L0012481,9218
L0008297,L0007709,741
