LANDMARK_ID,LANDMARK_ID,DISTANCE
L0003286,L0003214,593
L0002961,L0003714,433
L0003568,L0000252,2518
L0000972,L0002709,576
L0001050,L0003493,592
L0001949,L0003887,1903
L0002962,L0004011,3444
L0003639,L0000163,1200
L0001806,L0003957,3248
L0000646,L0003405,3750
L0003100,L0002900,3380
L0002891,L0000860,1872
L0003463,L0002040,1266
L0001529,L0001784,2081
L0000387,L0001047,1487
L0001175,L0002650,3905
L0002527,L0003497,89
L0000406,L0001980,515
L0002016,L0000540,1433
L0001548,L0001172,1120
L0000415,L0000593,2086
L0001402,L0001660,1432
L0003058,L0001623,617
L0001405,L0001071,672
L0000270,L0000487,1622
L0001025,L0002019,2169
L0001973,L0002273,365
L0001873,L0003173,366
L0001976,L0003616,417
L0002255,L0000763,833
L0003731,L0001697,3573
L0004045,L0001907,850
L0000815,L0001543,1200
L0001530,L0003689,1624
L0001651,L0003207,2132
L0000363,L0003221,593
L0002483,L0002367,3356
L0002075,L0001402,2350
L0001080,L0003667,1091
L0003296,L0000987,1265
L0001183,L0003456,3627
L0001886,L0003421,386
L0002194,L0002385,1518
L0003502,L0000189,807
L0000583,L0000514,3039
L0000075,L0003391,1530
L0003773,L0001513,3970
L0000182,L0001242,589
L0002809,L0002079,1802
L0003606,L0000078,3703
L0002043,L0002547,3382
L0001777,L0001266,3785
L0001714,L0000148,650
L0001295,L0000091,3456
L0002100,L0003723,2924
L0001015,L0003045,163
L0003898,L0001759,2825
L0002825,L0001039,751
L0003696,L0000505,1433
L0000805,L0001424,812
L0002921,L0001663,613
L0002896,L0004029,2177
L0001441,L0000512,2334
L0002692,L0003979,2622
L0002290,L0001045,2137
L0003438,L0000911,2009
L0001855,L0002497,827
L0001131,L0002249,2423
L0002559,L0003933,2022
L0003470,L0002475,101
L0001458,L0003179,1442
L0001254,L0000799,502
L0001661,L0000973,1430
L0002018,L0001244,1481
L0001612,L0000841,2619
L0003002,L0001266,2005
L0004072,L0002859,1102
L0002020,L0003118,2145
L0001267,L0000941,1772
L0003344,L0003778,482
L0003003,L0002159,3512
L0000187,L0003109,57
L0001270,L0002137,2413
L0003109,L0001922,1490
L0000781,L0001981,1201
L0000906,L0000202,1651
L0001500,L0001646,543
L0001068,L0000666,1733
L0002868,L0002644,2182
L0002023,L0002637,1353
L0002863,L0001378,369
L0002214,L0002873,546
L0000709,L0002021,3520
L0003235,L0001405,295
L0000825,L0003575,1698
L0004068,L0003846,1085
L0002056,L0002844,2074
L0000258,L0002708,3699
L0002758,L0001517,1993
L0002605,L0002611,100
L0000131,L0001302,3733
L0000316,L0003326,1084
L0001274,L0003540,1028
L0001925,L0001453,1075
L0000979,L0000934,1813
L0002268,L0001906,1844
L0001841,L0001883,1446
L0001164,L0003231,1177
L0000482,L0000180,60
L0003582,L0002072,2704
L0002027,L0002292,3129
L0001143,L0003435,3987
L0002537,L0002949,3354
L0003498,L0002244,2702
L0002528,L0000785,3749
L0000856,L0001880,1175
L0000555,L0000306,1384
L0003257,L0003550,834
L0002162,L0003089,2188
L0002629,L0001692,3692
L0000764,L0001359,145
L0002311,L0000534,2144
L0003314,L0002670,391
L0000427,L0003278,1229
L0002448,L0002551,3223
L0000172,L0003122,1472
L0001097,L0002086,1977
L0001935,L0003911,676
L0004038,L0000259,3904
L0000495,L0001730,2267
L0002171,L0001336,2244
L0003242,L0003958,2513
L0001682,L0002524,1247
L0001152,L0003081,1131
L0001666,L0002468,158
L0000976,L0000155,1792
L0000545,L0002058,604
L0001339,L0002490,2777
L0002638,L0001421,2393
L0003214,L0002843,1129
L0000542,L0002654,3862
L0001365,L0002017,2532
L0000437,L0001499,3304
L0003488,L0002792,528
L0003637,L0003588,364
L0001824,L0000657,383
L0002408,L0003200,2275
L0002758,L0000302,816
L0001533,L0003609,2133
L0004069,L0003420,845
L0000074,L0001674,486
L0003486,L0003221,537
L0000525,L0003374,2249
L0002912,L0003266,3300
L0002817,L0001207,3874
L0000973,L0000340,1278
L0002860,L0002666,2546
L0001291,L0000402,3611
L0003690,L0000291,928
L0000311,L0001696,111
L0001654,L0002125,2648
L0002166,L0002512,2017
L0001389,L0001575,3238
L0004016,L0004015,1866
L0001236,L0000151,3448
L0002301,L0002424,761
L0000193,L0002011,1309
L0001565,L0003830,3305
L0001723,L0000974,166
L0002203,L0002662,3787
L0004009,L0001916,2095
L0001250,L0002956,2623
L0000187,L0000949,2262
L0000006,L0001248,2600
L0000344,L0000270,509
L0003431,L0000885,2747
L0001484,L0000762,1623
L0001159,L0002740,3204
L0000072,L0003448,378
L0002305,L0002428,1984
L0001184,L0002497,3164
L0000559,L0002858,1529
L0001332,L0003197,2809
L0003358,L0000876,3551
L0000257,L0000290,818
L0000309,L0003830,3093
L0001281,L0001256,4008
L0001107,L0003232,2088
L0003281,L0002854,2710
L0003190,L0002957,1485
L0001606,L0001774,2242
L0000124,L0001864,576
L0000614,L0000220,3617
L0002934,L0003206,892
L0000057,L0001621,771
L0001995,L0001449,3808
L0000306,L0002491,3272
L0000051,L0003662,744
L0003047,L0001201,1552
L0003795,L0002801,3171
L0002985,L0000498,2061
L0002161,L0004004,3371
L0001153,L0000997,3682
L0001293,L0002497,3590
L0001006,L0002283,1751
L0000061,L0003752,3151
L0002829,L0000790,3838
L0003558,L0001684,808
L0004078,L0000293,373
L0003700,L0001524,1068
L0001440,L0003105,201
L0003160,L0000720,2317
L0002867,L0001583,670
L0003219,L0002180,2817
L0001732,L0003405,3513
L0001379,L0002633,3977
L0003058,L0004043,1557
L0000825,L0000588,1085
L0001502,L0002939,510
L0001588,L0003161,523
L0001989,L0000667,503
L0003638,L0003726,2919
L0003632,L0001779,3083
L0003113,L0000151,418
L0000531,L0000648,2754
L0003473,L0002069,1506
L0001655,L0002656,2723
L0001115,L0000961,4037
L0003460,L0001615,1832
L0000034,L0003464,3430
L0001060,L0002600,1169
L0000238,L0003422,1599
L0003142,L0000578,3417
L0003361,L0002588,3828
L0000467,L0003174,3506
L0001858,L0000701,2028
L0001194,L0003598,4085
L0000252,L0000284,2302
L0002207,L0003166,8
L0001435,L0000810,2567
L0003818,L0003926,3224
L0001963,L0002703,1361
L0002696,L0003793,410
L0003831,L0000944,2538
L0001651,L0002101,2926
L0001302,L0002830,3167
L0000070,L0003650,3111
L0003972,L0000259,434
L0003238,L0001895,3997
L0003481,L0002247,3857
L0000165,L0000827,2328
L0001723,L0001788,2000
L0003744,L0001785,256
L0003733,L0003307,3467
L0001870,L0003757,3472
L0002600,L0001319,1982
L0003760,L0000735,173
L0002371,L0004066,2267
L0001024,L0003241,2558
L0003075,L0000502,2006
L0002182,L0003127,1213
L0002986,L0000776,2385
L0000189,L0003605,2544
L0001796,L0000874,3785
L0000468,L0002767,320
L0003860,L0002217,3110
L0003002,L0001654,3935
L0001370,L0003998,1982
L0002865,L0003633,1414
L0000476,L0002199,1126
L0000177,L0000949,3136
L0003826,L0003764,1046
L0002855,L0003961,3778
L0000262,L0002095,2200
L0002765,L0000502,518
L0002703,L0002372,2184
L0002112,L0002657,3148
L0003344,L0003635,859
L0001482,L0000828,2387
L0001338,L0003143,2201
L0000125,L0002539,2622
L0000930,L0003481,3349
L0002945,L0002815,1754
L0003440,L0002447,1632
L0003674,L0002182,360
L0000895,L0000861,4094
L0002744,L0003044,3821
L0002620,L0003812,3846
L0001409,L0002562,2978
L0001938,L0003171,85
L0003050,L0000650,350
L0000511,L0001306,1887
L0000403,L0002558,275
L0002007,L0001224,2315
L0003165,L0003446,337
L0003919,L0000043,465
L0001728,L0002842,553
L0001283,L0000965,1387
L0000021,L0000001,1396
L0003961,L0000952,3186
L0000909,L0001948,2856
L0000249,L0004026,2275
L0003634,L0003943,2945
L0000235,L0002034,757
L0003808,L0000879,74
L0003907,L0000513,3234
L0002218,L0000912,3926
L0002784,L0003726,2991
L0002329,L0004058,3176
L0002665,L0003057,2010
L0000595,L0003477,1004
L0002403,L0000793,252
L0003445,L0001592,2897
L0004076,L0002075,1314
L0000845,L0001096,3010
L0001159,L0001061,421
L0002910,L0002952,1411
L0000893,L0000040,1673
L0003786,L0000624,822
L0000748,L0001422,1107
L0002538,L0004054,1559
L0001644,L0003394,1442
L0003242,L0003118,3955
L0000257,L0003737,743
L0000897,L0003789,1
L0000203,L0003362,1041
L0001483,L0003572,3309
L0003272,L0001248,1704
L0001335,L0003446,2934
L0000414,L0001106,3030
L0001210,L0000426,2426
L0001927,L0001981,1326
L0003539,L0003879,177
L0001324,L0003651,3583
L0000281,L0000651,2165
L0001328,L0003963,3847
L0000831,L0002363,2162
L0003885,L0001912,159
L0003915,L0000396,2020
L0002262,L0001083,2444
L0000448,L0000286,2923
L0000705,L0000908,3932
L0001086,L0002575,2607
L0003508,L0000131,3777
L0000348,L0003644,2696
L0003858,L0000113,1956
L0002853,L0003213,1103
L0000130,L0000686,3262
L0000434,L0003464,2935
L0000890,L0002418,1684
L0000062,L0001480,399
L0002274,L0003943,1198
L0001901,L0000409,1068
L0001348,L0001666,529
L0003250,L0002656,1179
L0003822,L0000914,3312
L0003569,L0003284,851
L0001635,L0000517,34
L0002011,L0001102,3789
L0002232,L0002680,2851
L0001435,L0000607,3663
L0000423,L0001904,918
L0003671,L0003516,3247
L0002676,L0001795,3201
L0001771,L0003202,450
L0002595,L0000460,2385
L0001211,L0002696,699
L0003508,L0002478,28
L0000229,L0002996,3470
L0002140,L0001657,2423
L0003570,L0003189,2859
L0000401,L0001300,2403
L0003974,L0001516,2688
L0000707,L0003541,3024
L0002198,L0000383,1641
L0000764,L0003155,2531
L0000154,L0003860,2733
L0001999,L0004010,1497
L0002537,L0000855,854
L0004078,L0003303,2311
L0004005,L0003670,3663
L0002164,L0003099,748
L0000552,L0003457,3186
L0001763,L0000199,632
L0001138,L0003014,1822
L0000660,L0001994,1604
L0000448,L0002896,3865
L0002211,L0003346,1776
L0000660,L0003220,3284
L0003224,L0003673,818
L0003491,L0003787,512
L0001209,L0001891,2768
L0000865,L0003227,861
L0003216,L0001052,2927
L0001864,L0004013,3326
L0001234,L0003026,951
L0003279,L0003274,157
L0000645,L0000505,1406
L0000606,L0002686,945
L0003282,L0001242,576
L0002299,L0004042,213
L0002881,L0003034,1971
L0002755,L0001259,19
L0001545,L0004096,3911
L0003904,L0003741,3147
L0000803,L0000830,745
L0002325,L0003815,1370
L0003123,L0003181,2419
L0001318,L0001303,1719
L0002199,L0003136,144
L0003568,L0003915,436
L0003266,L0002674,2606
L0000816,L0003969,3104
L0002905,L0003991,2428
L0003439,L0001611,1936
L0002201,L0002039,3524
L0001702,L0000096,39
L0001267,L0001417,1693
L0002828,L0003989,2710
L0003190,L0001156,2540
L0002935,L0002734,3158
L0001335,L0002818,2994
L0000217,L0000755,4058
L0000015,L0003159,3542
L0003754,L0002845,1487
L0000513,L0002995,424
L0002134,L0001252,2316
L0000734,L0000127,4047
L0002998,L0003698,2928
L0003345,L0001849,964
L0002725,L0004088,3761
L0000881,L0001310,1612
L0001281,L0003103,60
L0001627,L0002257,1377
L0003672,L0001162,214
L0000228,L0001834,4008
L0000024,L0004022,3463
L0001123,L0001741,1002
L0000844,L0002738,4076
L0000911,L0003936,1897
L0002437,L0000626,870
L0001600,L0002785,1750
L0001540,L0001606,1374
L0003607,L0002597,191
L0002167,L0002729,1078
L0001810,L0003372,496
L0001841,L0001686,3201
L0000557,L0000417,3412
L0003782,L0001261,2391
L0001372,L0003013,1742
L0004079,L0002241,652
L0003750,L0003927,2499
L0002296,L0003871,325
L0000535,L0002013,1978
L0002064,L0002098,3611
L0002252,L0000557,2747
L0002736,L0000883,1580
L0003603,L0001018,2107
L0001247,L0000705,2475
L0003420,L0001964,1320
L0002198,L0004091,3473
L0002749,L0002874,3448
L0001717,L0001857,410
L0002359,L0000917,1477
L0002286,L0001904,189
L0003869,L0001520,2882
L0000773,L0003471,2711
L0002498,L0000121,2332
L0000955,L0001594,3715
L0001806,L0001421,2874
L0002146,L0001971,1948
L0003507,L0000818,213
L0001091,L0003715,1990
L0000898,L0000254,3330
L0001840,L0003616,2766
L0001128,L0002191,3880
L0003346,L0000795,3070
L0002875,L0003985,2152
L0000367,L0000383,2575
L0000932,L0002449,2946
L0003999,L0000057,3927
L0003846,L0001771,687
L0001673,L0002524,3973
L0002573,L0000644,689
L0003480,L0001857,3932
L0001561,L0004090,3741
L0004056,L0002894,137
L0003996,L0003369,497
L0002240,L0001414,201
L0002130,L0003953,2746
L0000901,L0000656,1132
L0002271,L0003025,1252
L0000340,L0002637,2255
L0001712,L0002129,3845
L0002898,L0002130,166
L0002679,L0001309,1691
L0000572,L0001797,2960
L0003456,L0002192,2349
L0002550,L0003409,2623
L0001426,L0000994,3412
L0001831,L0000592,1158
L0001677,L0000575,608
L0003448,L0002199,177
L0003994,L0003404,1932
L0003387,L0003806,2367
L0002803,L0002683,3206
L0002238,L0000835,667
L0002030,L0001305,2724
L0002797,L0001210,2903
L0003677,L0000255,482
L0003350,L0002110,50
L0000508,L0003825,2497
L0000987,L0003419,1059
L0003207,L0000891,3713
L0001942,L0000084,582
L0001567,L0002626,885
L0001343,L0001187,204
L0001286,L0001789,1551
L0003525,L0001248,3344
L0002995,L0001850,250
L0000817,L0003059,2008
L0002914,L0000228,642
L0004031,L0000336,2327
L0003742,L0001769,2427
L0001773,L0001386,2115
L0003321,L0003368,1462
L0002638,L0002657,3596
L0001689,L0002483,3194
L0000743,L0000066,2024
L0003067,L0001413,842
L0001421,L0000171,2520
L0000117,L0004049,2822
L0003470,L0001700,500
L0000945,L0001504,2047
L0001462,L0002503,2053
L0000339,L0001508,3797
L0001406,L0001563,1489
L0001912,L0003056,3241
L0001535,L0003231,2846
L0003380,L0000758,1472
L0003727,L0003320,663
L0000986,L0001862,3505
L0001494,L0002827,1207
L0003936,L0000635,3969
L0001884,L0002023,3461
L0001812,L0003232,2429
L0002025,L0002304,1366
L0003172,L0002528,3177
L0000957,L0002948,3222
L0004003,L0000623,2337
L0001944,L0000024,1116
L0002673,L0004032,1856
L0002509,L0003824,573
L0003629,L0000563,1436
L0000688,L0004059,2505
L0003804,L0000466,1449
L0003834,L0003185,2592
L0000895,L0004054,1924
L0001216,L0002354,3980
L0003162,L0000633,3176
L0003310,L0002074,2819
L0000375,L0000437,3723
L0003935,L0002152,3922
L0001708,L0001039,3407
L0002675,L0003013,1570
L0000926,L0003407,1286
L0001490,L0001313,1749
L0000860,L0002661,1687
L0000560,L0002934,3475
L0003681,L0000743,3725
L0001552,L0001891,958
L0002181,L0003183,1817
L0002277,L0004026,4086
L0000054,L0002357,3581
L0003886,L0002434,3657
L0001437,L0000055,1707
L0002877,L0002798,1015
L0004059,L0001525,4089
L0002540,L0000496,639
L0003759,L0000029,1426
L0000996,L0000821,1643
L0001798,L0002708,3328
L0000354,L0003957,3366
L0001676,L0000098,2198
L0004040,L0000628,3115
L0001808,L0000452,1395
L0003207,L0001992,1865
L0003552,L0000426,557
L0000220,L0003744,3564
L0000220,L0001042,3475
L0001254,L0003304,993
L0003769,L0002211,28
L0001500,L0002663,3498
L0003879,L0000382,3426
L0000315,L0002387,385
L0003755,L0000391,2693
L0000013,L0002002,3598
L0001845,L0000288,2037
L0003843,L0003709,3071
L0000129,L0000003,1266
L0001357,L0001628,3764
L0002462,L0001528,515
L0002934,L0001463,2643
L0001989,L0004011,1741
L0003708,L0000083,3581
L0002033,L0001331,2480
L0003875,L0000861,2476
L0003958,L0003713,3572
L0001448,L0000062,1795
L0002301,L0003916,340
L0002433,L0001196,849
L0003105,L0003593,1533
L0000751,L0001426,950
L0000971,L0001331,1446
L0001447,L0002937,2597
L0000169,L0003903,538
L0001141,L0003205,2933
L0000079,L0000800,3336
L0000159,L0000895,3758
L0001952,L0002690,442
L0001599,L0003395,1789
L0000654,L0003907,3728
L0002498,L0001981,2477
L0001202,L0000798,1782
L0000248,L0002214,3452
L0002066,L0001218,311
L0000604,L0002488,2384
L0002348,L0000346,1275
L0003354,L0000773,2622
L0003092,L0003148,3673
L0001976,L0003026,2746
L0003357,L0002659,1503
L0001317,L0001991,3392
L0004077,L0003180,328
L0000726,L0001926,1961
L0000097,L0000110,3347
L0000404,L0000708,3828
L0003256,L0003023,3999
L0001999,L0001031,1056
L0002454,L0003377,3412
L0002453,L0001439,837
L0000369,L0002263,2962
L0000663,L0003762,3329
L0000256,L0003814,3059
L0001379,L0001941,3207
L0003613,L0001020,2225
L0002448,L0001422,2152
L0003172,L0002182,716
L0002901,L0001128,488
L0000347,L0000146,2668
L0000674,L0000022,2967
L0003800,L0001174,2127
L0001356,L0001025,655
L0002079,L0000412,3830
L0000362,L0002115,145
L0001922,L0001934,2127
L0000094,L0001391,958
L0003011,L0001615,417
L0000440,L0002682,2894
L0003730,L0001496,1958
L0001314,L0003084,3092
L0000338,L0002948,1422
L0003361,L0001572,2672
L0003183,L0002984,3204
L0001457,L0001375,469
L0001252,L0003653,466
L0001638,L0003877,3546
L0002023,L0001001,3773
L0004009,L0003627,1106
L0003759,L0004023,2860
L0000714,L0002777,3688
L0004004,L0003782,53
L0000828,L0002466,508
L0003886,L0002417,2378
L0003508,L0000349,1453
L0002636,L0002792,2193
L0003749,L0003894,2494
L0001420,L0001246,3979
L0003010,L0001503,102
L0000895,L0000059,2356
L0002208,L0002866,4055
L0002601,L0001484,1296
L0003059,L0001536,485
L0001928,L0001724,2775
L0001337,L0002156,960
L0001128,L0004053,605
L0001432,L0002352,247
L0001117,L0001025,1364
L0002732,L0002280,2634
L0003444,L0000251,1489
L0001151,L0003104,2315
L0001656,L0000263,3600
L0000149,L0001273,138
L0000685,L0000412,2622
L0002821,L0000029,1588
L0003748,L0001778,3656
L0002615,L0002192,2207
L0000170,L0002904,3670
L0003331,L0003304,4005
L0003390,L0002250,2134
L0000146,L0001359,1746
L0001501,L0003360,1556
L0002177,L0003030,2420
L0000390,L0003902,195
L0001013,L0002327,3297
L0002688,L0000223,3892
L0002607,L0002687,1829
L0001105,L0000451,3245
L0000913,L0002409,1718
L0002306,L0001334,1757
L0001757,L0000528,1041
L0003926,L0003268,957
L0003011,L0001396,1662
L0003892,L0001564,3661
L0000689,L0001679,3219
L0000472,L0001449,1200
L0000753,L0001142,2050
L0000561,L0002326,3975
L0004086,L0001072,1831
L0000202,L0001993,362
L0001018,L0002199,2249
L0001817,L0002035,3200
L0000102,L0001578,1540
L0003281,L0000723,720
L0001916,L0003877,2308
L0003380,L0002738,2295
L0002794,L0002839,3975
L0000078,L0002310,2004
L0001495,L0000224,744
L0001264,L0001678,3948
L0003385,L0002080,3781
L0002935,L0000462,3151
L0003724,L0001856,1982
L0000040,L0000601,903
L0002548,L0000496,2986
L0001061,L0001208,3993
L0001261,L0003524,2491
L0004088,L0003434,3631
L0001250,L0003516,2917
L0003000,L0002568,541
L0000119,L0000535,1313
L0000912,L0002769,3180
L0003176,L0000084,202
L0000123,L0002383,3870
L0002705,L0001127,3439
L0001378,L0001887,1682
L0000362,L0002307,3471
L0002450,L0000045,367
L0002464,L0001167,3902
L0002670,L0001064,1763
L0002374,L0000483,2585
L0002845,L0003653,3679
L0001291,L0000991,3142
L0001684,L0003584,3918
L0001646,L0002348,3182
L0003629,L0002177,1429
L0001869,L0002545,626
L0002510,L0003718,3464
L0003416,L0001798,669
L0003390,L0001257,3311
L0000133,L0001474,2684
L0002413,L0003474,1965
L0002819,L0002698,1033
L0003837,L0002481,2618
L0000850,L0003024,3730
L0001917,L0000194,2800
L0004061,L0003467,2849
L0001110,L0000541,2545
L0000147,L0001943,1857
L0000363,L0003656,2358
L0001391,L0003049,2561
L0003058,L0003811,663
L0002193,L0001127,2384
L0000557,L0002923,357
L0000713,L0003250,440
L0001099,L0001574,1595
L0002834,L0002441,3652
L0002014,L0001602,277
L0003162,L0000038,2555
L0003148,L0004017,3402
L0002766,L0003144,3566
L0002927,L0002215,718
L0001393,L0000485,1475
L0003413,L0002000,711
L0000863,L0004069,854
L0003907,L0001728,3012
L0002437,L0003712,825
L0000206,L0002872,2669
L0001490,L0000321,1017
L0004005,L0000357,810
L0000083,L0003677,3476
L0003821,L0000371,3744
L0003535,L0003364,2237
L0001997,L0001920,3499
L0003642,L0000047,3192
L0003792,L0001985,21
L0003208,L0002189,1458
L0000547,L0001658,1814
L0001596,L0001291,194
L0001689,L0001580,2726
L0002953,L0003043,4011
L0002432,L0002255,2744
L0002274,L0002440,1211
L0000702,L0003290,2795
L0001590,L0002426,1459
L0001460,L0002306,405
L0002827,L0000297,1257
L0000402,L0002213,1031
L0001090,L0000993,3113
L0000641,L0002578,2739
L0002480,L0000005,728
L0004025,L0003481,2876
L0003187,L0002861,3290
L0000717,L0002417,174
L0003628,L0001904,3243
L0001763,L0002622,2447
L0001852,L0000514,2623
L0002803,L0003667,2054
L0000165,L0003204,1577
L0002768,L0002513,721
L0003556,L0000269,2604
L0000818,L0000179,2271
L0000407,L0000306,2180
L0001548,L0001001,2252
L0000721,L0001014,743
L0001088,L0002026,41
L0001147,L0000871,3406
L0001288,L0001854,3160
L0001966,L0001897,3960
L0002678,L0001368,2758
L0002949,L0000988,2787
L0000699,L0001902,3042
L0001675,L0002498,747
L0000197,L0000813,743
L0002533,L0000752,3966
L0003642,L0001006,2965
L0000490,L0001551,3507
L0002845,L0001335,3489
L0000544,L0002833,116
L0001127,L0003781,1726
L0001202,L0000436,2451
L0002562,L0002105,2204
L0003014,L0003658,3256
L0003859,L0001217,3408
L0000680,L0000732,825
L0001195,L0001239,3001
L0002440,L0000676,1889
L0003196,L0001084,138
L0002506,L0002235,2221
L0001579,L0001834,586
L0003154,L0003253,935
L0003790,L0003662,2660
L0000260,L0000627,308
L0000874,L0000924,2540
L0002941,L0002532,1715
L0001440,L0003426,417
L0002529,L0003849,550
L0003184,L0002780,2934
L0002586,L0002203,802
L0001485,L0002128,177
L0002701,L0004096,1436
L0003343,L0002322,511
L0002927,L0001995,1621
L0002389,L0002405,1396
L0002283,L0002749,369
L0003101,L0001286,1098
L0003928,L0001860,2370
L0001041,L0001109,1697
L0000288,L0000791,3040
L0002223,L0003904,3674
L0002612,L0001114,3621
L0002368,L0001717,680
L0003970,L0002393,1082
L0003826,L0002429,863
L0001376,L0001072,434
L0000117,L0000542,1756
L0000092,L0001738,3531
L0003736,L0003983,3538
L0000373,L0002351,607
L0003604,L0000308,3282
L0003022,L0002965,2853
L0000719,L0000860,1609
L0003089,L0001424,806
L0000778,L0002059,2981
L0002113,L0001287,3537
L0003052,L0002797,2567
L0003698,L0003196,3336
L0001032,L0002102,2180
L0002655,L0002883,637
L0001851,L0003962,107
L0001476,L0000069,3340
L0002187,L0002384,832
L0001044,L0000111,4093
L0002977,L0001919,1107
L0001862,L0003740,1115
L0000481,L0003629,1149
L0002287,L0003515,157
L0003648,L0000631,3524
L0002732,L0000218,3142
L0000208,L0003987,4055
L0001641,L0002822,1188
L0001101,L0001606,1681
L0001558,L0002238,2693
L0003798,L0001523,1814
L0003657,L0002176,1214
L0001395,L0002492,3188
L0002744,L0002743,2222
L0000326,L0001699,40
L0003910,L0002423,3053
L0003456,L0004081,1865
L0001079,L0003432,1116
L0000207,L0003527,373
L0001264,L0002696,1479
L0001579,L0001119,2045
L0000125,L0000943,457
L0002095,L0002371,1661
L0000825,L0004071,1672
L0003505,L0001108,2316
L0002219,L0001679,292
L0000133,L0002658,3767
L0003392,L0003957,1387
L0001776,L0001274,2726
L0000246,L0003849,4022
L0002759,L0002274,756
L0001374,L0003936,3458
L0000964,L0002238,2537
L0003491,L0001887,3752
L0000176,L0002084,3413
L0001250,L0004008,1637
L0000326,L0003639,3804
L0003746,L0001014,254
L0001593,L0004042,653
L0000097,L0000879,868
L0000222,L0000491,1192
L0003425,L0002853,4055
L0001909,L0000533,2400
L0001197,L0003560,2726
L0000805,L0001363,599
L0001661,L0001582,3046
L0002721,L0000332,653
L0003287,L0000418,3427
L0003347,L0001779,2615
L0000643,L0001019,2791
L0000722,L0000176,572
L0002345,L0004000,3005
L0002800,L0002838,1632
L0002982,L0000559,2785
L0003876,L0001424,2385
L0001124,L0001960,3686
L0003527,L0003289,3396
L0001778,L0002890,1696
L0003909,L0001789,1735
L0001193,L0001178,1352
L0003050,L0003371,1128
L0000417,L0002788,4081
L0000665,L0000333,140
L0002000,L0002091,3387
L0002234,L0003662,1351
L0003398,L0000974,1502
L0001492,L0002230,965
L0002581,L0000411,1574
L0001255,L0003157,4010
L0003846,L0001695,2985
L0001508,L0000032,2427
L0002907,L0003085,1715
L0000148,L0002150,617
L0003359,L0003961,892
L0003704,L0000928,3909
L0001698,L0001562,834
L0000935,L0003322,1806
L0000001,L0002003,883
L0001354,L0003077,582
L0001135,L0002806,1165
L0001531,L0002476,2468
L0001375,L0002609,3148
L0001262,L0000571,3997
L0003980,L0002275,205
L0001646,L0002919,385
L0000371,L0003693,1847
L0002536,L0002610,3297
L0000173,L0004005,1408
L0000369,L0002458,102
L0003186,L0000160,1275
L0001378,L0001176,3673
L0000997,L0002443,2872
L0000640,L0003902,1710
L0000918,L0003096,904
L0003032,L0001342,3566
L0002792,L0001951,2743
L0002876,L0002569,3401
L0000784,L0003245,3
L0003527,L0003833,3398
L0000408,L0002649,365
L0002570,L0003283,2734
L0000636,L0002132,3643
L0002542,L0003656,2016
L0001576,L0004018,422
L0000037,L0003520,978
L0002197,L0001693,969
L0001937,L0004060,3926
L0001328,L0000938,804
L0003474,L0002252,2625
L0003952,L0001620,1977
L0003856,L0002439,3253
L0000653,L0003759,970
L0003038,L0000135,2730
L0000978,L0000673,619
L0001802,L0001861,2093
L0003054,L0001601,2816
L0002089,L0003466,3106
L0002827,L0002959,4051
L0001138,L0000587,3273
L0003563,L0001787,545
L0001780,L0003114,2937
L0002495,L0003455,3301
L0002085,L0000089,3114
L0002903,L0003275,190
L0000837,L0000298,2714
L0000903,L0000777,1284
L0000447,L0000626,685
L0000757,L0001631,582
L0003576,L0001298,1309
L0002114,L0000710,2959
L0000319,L0001405,3804
L0002918,L0003854,2854
L0003343,L0002970,904
L0001704,L0002366,1293
L0002531,L0002963,2428
L0003702,L0003442,1960
L0003117,L0000939,330
L0002370,L0003401,1386
L0001908,L0001327,211
L0001174,L0001143,3372
L0002631,L0000160,2456
L0000643,L0000328,2307
L0001813,L0001872,886
L0002285,L0001173,3371
L0003193,L0001561,318
L0000239,L0002851,1358
L0000423,L0001768,3328
L0000238,L0002727,3159
L0001014,L0000829,2451
L0003280,L0002020,2178
L0001057,L0001545,883
L0000235,L0003881,881
L0000342,L0002350,1381
L0003850,L0004053,2745
L0002372,L0000117,3746
L0002946,L0002969,1360
L0002290,L0002668,715
L0000089,L0000282,16
L0003812,L0001854,3409
L0003590,L0002378,1636
L0002001,L0001444,2742
L0003040,L0002336,3246
L0000444,L0001036,672
L0001496,L0002926,3786
L0002166,L0001537,1022
L0003325,L0003093,1095
L0001175,L0002073,3627
L0000705,L0003836,1693
L0000202,L0003182,2628
L0000225,L0000141,3042
L0001808,L0003105,4077
L0002895,L0000483,3403
L0000131,L0003961,553
L0001300,L0003267,1689
L0003106,L0003360,1949
L0003676,L0002253,565
L0003828,L0001392,2596
L0003467,L0001293,1305
L0000711,L0002310,2055
L0003806,L0003999,4086
L0002002,L0003737,1981
L0003588,L0003470,581
L0002069,L0001408,2348
L0001352,L0001065,2594
L0002799,L0001920,996
L0003356,L0000246,3961
L0000566,L0001729,297
L0001486,L0003318,167
L0001359,L0001704,240
L0000751,L0003757,2968
L0002397,L0003007,2071
L0001848,L0003070,2333
L0000594,L0001017,3723
L0002258,L0002780,4090
L0002151,L0002668,2467
L0002940,L0002644,1555
L0003211,L0003362,185
L0001023,L0000590,2747
L0003343,L0001174,2360
L0002680,L0001834,2301
L0002643,L0002747,1922
L0000641,L0003678,2699
L0001238,L0002033,581
