LANDMARK_ID,LANDMARK_ID,DISTANCE
L0030840,L0008614,21545
L0006622,L0012096,29666
L0034905,L0049471,4945
L0001591,L0007762,17605
L0045198,L0015105,13831
L0045618,L0026231,36639
L0060533,L0047842,33930
L0039844,L0056355,2167
L0029467,L0061457,422
L0019797,L0032084,55167
L0063991,L0039660,8505
L0044281,L0062259,6212
L0010298,L0008343,5082
L0003900,L0044065,42202
L0032741,L0025080,20606
L0006096,L0018067,8848
L0043868,L0050440,57657
L0025842,L0042656,18722
L0020346,L0042039,44186
L0035158,L0009673,38079
L0034964,L0020088,65085
L0038630,L0007457,30389
L0033538,L0046052,53411
L0052731,L0047783,2286
L0035164,L0053088,9878
L0021502,L0063522,30364
L0025583,L0040629,24018
L0051898,L0041586,61475
L0041198,L0047136,48606
L0035904,L0006864,49226
L0041056,L0057715,31960
L0049565,L0007890,64853
L0018173,L0014528,23628
L0015678,L0037975,29419
L0025756,L0047838,37840
L0042651,L0010373,51260
L0002316,L0013533,58574
L0057356,L0028486,21579
L0005544,L0008552,45833
L0015022,L0056858,43276
L0001315,L0058514,44075
L0013989,L0000934,53209
L0038986,L0023994,10976
L0034978,L0021033,25996
L0057321,L0031593,15859
L0023418,L0059999,47308
L0058053,L0026624,64145
L0037634,L0054638,35279
L0049181,L0003805,63385
L0045107,L0017215,61393
L0015729,L0024492,49642
L0046114,L0047820,20965
L0052854,L0058411,32811
L0042615,L0035157,6180
L0032046,L0004294,60203
L0030566,L0038809,11730
L0002573,L0042797,25520
L0005667,L0023848,36681
L0028899,L0057153,36018
L0000809,L0046837,413
L0015782,L0018942,185
L0034104,L0063211,18787
L0048570,L0013320,45740
L0056875,L0030650,63226
L0000406,L0025940,54984
L0012517,L0051888,51268
L0059059,L0019225,2488
L0044016,L0019640,45318
L0004532,L0057474,10807
L0052779,L0024775,38530
L0009909,L0054004,25559
L0016289,L0012308,56617
L0058806,L0023823,54975
L0022052,L0017252,34923
L0028970,L0050231,16769
L0057899,L0035294,8695
L0043288,L0002378,48359
L0007639,L0051596,34911
L0049710,L0057965,14509
L0023885,L0030225,62911
L0050447,L0020721,54556
L0002465,L0038493,36503
L0006407,L0035842,37154
L0032860,L0010532,50608
L0029764,L0018674,38896
L0029573,L0037792,7051
L0019172,L0003620,35364
L0025366,L0032118,57938
L0038037,L0001264,17641
L0057183,L0053922,15483
L0012554,L0012585,42506
L0002079,L0060984,7001
L0020381,L0033602,64047
L0045498,L0054339,53330
L0014084,L0045238,4274
L0053080,L0043619,7168
L0000637,L0063677,20503
L0002899,L0016338,49350
L0048591,L0023312,37370
L0061997,L0027742,24839
L0062245,L0035776,36302
L0064090,L0042185,44679
L0046663,L0022430,13865
L0044609,L0046629,30431
L0037960,L0048052,58162
L0044178,L0002542,18414
L0055087,L0017289,20178
L0050861,L0059471,17915
L0054391,L0038002,58356
L0035930,L0034560,57968
L0059483,L0052789,21866
L0011217,L0024320,22013
L0051084,L0036008,57583
L0001904,L0001799,18240
L0048395,L0055232,6608
L0040225,L0046837,40543
L0006570,L0048136,46864
L0028764,L0040163,5625
L0030360,L0008505,30309
L0019483,L0045993,33325
L0008511,L0056585,3454
L0052057,L0006259,28814
L0052235,L0016837,33408
L0055977,L0014336,11483
L0052626,L0026725,43064
L0018662,L0060331,55194
L0007237,L0024491,43746
L0000113,L0048896,17108
L0056244,L0009238,17921
L0051238,L0032639,16187
L0054176,L0007432,54088
L0059993,L0037734,45288
L0020393,L0060729,8922
L0047653,L0065004,30531
L0035397,L0031152,55787
L0026518,L0014783,23767
L0050522,L0028078,8296
L0014801,L0055139,29886
L0057781,L0012980,14544
L0000405,L0043725,10277
L0003495,L0013610,38087
L0012560,L0032330,29571
L0006849,L0013524,53302
L0041255,L0015410,20883
L0062412,L0002643,2474
L0049280,L0016131,53224
L0065096,L0061427,39536
L0015039,L0045519,21831
L0011031,L0043259,54674
L0052420,L0034621,3009
L0024579,L0035748,140
L0011141,L0027068,51489
L0050277,L0059684,4178
L0023635,L0013386,33382
L0037560,L0010652,57512
L0050788,L0060084,16223
L0044792,L0032492,44964
L0053230,L0048574,1408
L0019767,L0044639,19909
L0029592,L0004084,15141
L0048823,L0014244,36450
L0009792,L0037856,12066
L0056535,L0022624,15001
L0039152,L0011999,56812
L0011325,L0057680,7865
L0062075,L0038810,28588
L0044497,L0004935,46314
L0055343,L0054094,31076
L0035704,L0054442,10591
L0005585,L0033082,27172
L0042948,L0000569,33966
L0008726,L0051985,49566
L0031030,L0038192,56145
L0031116,L0010040,47854
L0060289,L0042371,56676
L0063755,L0017910,31476
L0014928,L0004238,40128
L0030891,L0009482,54582
L0034906,L0044290,20542
L0040981,L0048847,62813
L0049551,L0047784,62579
L0020891,L0009256,55308
L0054483,L0015915,3349
L0000468,L0025721,39411
L0020459,L0029953,59647
L0044312,L0064511,61706
L0024283,L0039961,28061
L0027722,L0019526,36363
L0006715,L0033177,62371
L0000428,L0038737,16023
L0045687,L0015534,11114
L0054498,L0033978,3813
L0004719,L0057216,38240
L0023404,L0024159,5834
L0037860,L0048204,55708
L0024352,L0056248,45518
L0060075,L0021789,20
L0051315,L0001972,15607
L0053803,L0039481,26097
L0040608,L0046070,50370
L0031322,L0052844,25741
L0025551,L0065132,15974
L0049396,L0046712,44643
L0029816,L0023890,5330
L0030164,L0055912,24525
L0053174,L0046423,40103
L0031660,L0040949,1491
L0043016,L0022164,20650
L0006347,L0022311,39060
L0062686,L0021728,44649
L0004021,L0053801,42920
L0021763,L0059126,8990
L0007079,L0045529,9268
L0050347,L0003815,37175
L0000725,L0040345,43592
L0062550,L0018299,17390
L0015149,L0038464,1235
L0034679,L0023557,5883
L0053820,L0061671,22567
L0023280,L0000318,52194
L0031251,L0011944,40574
L0034159,L0044346,194
L0017970,L0028944,60529
L0035573,L0019252,64068
L0058678,L0030999,23113
L0035342,L0054987,18681
L0011894,L0012431,38155
L0051479,L0016527,65139
L0024681,L0023740,46526
L0018082,L0012745,53067
L0017557,L0027491,5963
L0050797,L0059098,24681
L0001978,L0008266,30465
L0010586,L0015542,10016
L0045851,L0020632,10916
L0056076,L0007214,22367
L0014493,L0062585,35926
L0013621,L0037489,48074
L0061066,L0028474,45883
L0001912,L0000160,32062
L0053647,L0055244,39904
L0048074,L0058258,7510
L0005803,L0052300,7501
L0058158,L0035679,13938
L0002807,L0010194,45739
L0019640,L0036196,15662
L0050018,L0025746,23292
L0042472,L0006546,24167
L0016277,L0064965,15472
L0007427,L0010838,34212
L0022880,L0029469,5249
L0037566,L0015590,6486
L0042555,L0006431,5024
L0016214,L0028752,41040
L0022211,L0014940,2216
L0006524,L0035633,10425
L0015233,L0039123,55843
L0001621,L0000904,60940
L0065358,L0056940,30244
L0040126,L0026254,33412
L0061394,L0061309,18741
L0009744,L0035202,38694
L0026216,L0065052,28143
L0046017,L0036471,36559
L0051571,L0065372,4868
L0059255,L0050001,34725
L0049393,L0006369,47839
L0045368,L0005220,58673
L0007949,L0043765,29625
L0019148,L0060346,36395
L0054547,L0053671,1582
L0035741,L0056597,14600
L0051917,L0007492,52614
L0050265,L0023818,36528
L0031257,L0014981,61242
L0009858,L0006402,2340
L0058204,L0013683,1347
L0033525,L0035250,62742
L0038037,L0034880,42059
L0013863,L0020799,10704
L0051142,L0044896,1511
L0037227,L0043556,48628
L0050755,L0062374,63214
L0002552,L0006128,63743
L0032176,L0034461,23986
L0051507,L0039743,2338
L0008624,L0022082,47967
L0025756,L0061652,40518
L0060492,L0034042,11081
L0022364,L0025718,2852
L0003591,L0030399,42798
L0004145,L0058897,14362
L0054727,L0011023,56256
L0040530,L0001242,49970
L0007839,L0060344,49333
L0010225,L0036364,57029
L0051642,L0039106,4985
L0000223,L0036715,4260
L0048734,L0029773,28410
L0041731,L0054451,5572
L0005664,L0052559,8513
L0041861,L0041265,111
L0060364,L0034230,49194
L0004966,L0051731,28549
L0011775,L0055317,944
L0036844,L0049516,58204
L0032073,L0011688,58741
L0022329,L0047002,43324
L0002281,L0064959,39952
L0057695,L0016037,10764
L0019944,L0052516,35792
L0006250,L0038328,49977
L0020648,L0031762,57049
L0010500,L0026024,7085
L0004447,L0056769,48573
L0017350,L0058770,59518
L0023221,L0033809,20083
L0042713,L0040039,22724
L0051220,L0018740,57792
L0018440,L0027177,19359
L0006403,L0016931,62048
L0001224,L0049040,18240
L0016585,L0000630,34061
L0027326,L0049899,7646
L0057970,L0057800,32640
L0029713,L0057423,59682
L0044170,L0022882,34042
L0050918,L0026153,55911
L0005841,L0019430,53252
L0038374,L0003805,14394
L0030641,L0004241,27389
L0010676,L0059426,53130
L0064404,L0057652,30614
L0037033,L0043774,49351
L0037451,L0038202,12962
L0034369,L0054266,19239
L0040673,L0039505,37116
L0014869,L0008182,35667
L0001486,L0043226,51233
L0000625,L0022369,28719
L0064425,L0056733,25357
L0015452,L0059020,36321
L0025030,L0061365,30167
L0047492,L0040839,31039
L0007375,L0029775,22162
L0063532,L0035270,7212
L0059411,L0028690,64595
L0001349,L0009776,52798
L0009554,L0009930,27334
L0023630,L0062049,35269
L0041441,L0022197,13775
L0053165,L0062678,41475
L0055252,L0065494,26331
L0057972,L0019965,49342
L0042596,L0060332,24462
L0020068,L0037564,30061
L0010548,L0019555,7760
L0041229,L0012776,59770
L0041615,L0055194,33464
L0059598,L0039300,47156
L0032444,L0006715,32022
L0060696,L0012425,60640
L0043668,L0000285,40915
L0012268,L0022383,20511
L0022330,L0000840,57914
L0011816,L0013284,55578
L0017131,L0013757,63463
L0058530,L0013467,36018
L0064864,L0054265,51772
L0015318,L0051033,25691
L0015796,L0011891,16316
L0007745,L0041484,44344
L0024949,L0036596,49277
L0018892,L0048245,30817
L0051491,L0002631,28515
L0041454,L0033759,7852
L0020742,L0001353,2377
L0059685,L0022389,47518
L0025491,L0030279,58038
L0028879,L0022256,16731
L0000382,L0045361,8513
L0051767,L0032342,33494
L0041195,L0005009,12885
L0038687,L0038082,37680
L0004709,L0063321,7278
L0026590,L0000567,44905
L0040603,L0038686,12800
L0060853,L0052230,9922
L0055374,L0045711,8943
L0052435,L0055370,54230
L0037990,L0046483,55117
L0043302,L0063557,29344
L0003190,L0032934,53698
L0038523,L0010388,35712
L0045778,L0035441,36924
L0017390,L0049220,12960
L0047158,L0060956,24220
L0040885,L0026968,19588
L0012574,L0000860,10353
L0043942,L0050215,50297
L0023301,L0006308,58971
L0061800,L0036511,41641
L0047108,L0039426,56295
L0012732,L0021330,58450
L0044256,L0037246,457
L0036251,L0008000,6235
L0010552,L0020365,12003
L0004088,L0007057,667
L0005661,L0028050,12485
L0024707,L0026293,21680
L0041709,L0004081,2933
L0029885,L0046147,53950
L0052158,L0056984,49382
L0054290,L0040767,31142
L0054165,L0063330,45492
L0011393,L0041799,48528
L0007010,L0063023,59670
L0002792,L0064001,21325
L0019813,L0027264,12561
L0001132,L0022464,5594
L0009231,L0019819,53892
L0001328,L0043777,8021
L0042240,L0031721,44487
L0032578,L0028063,38259
L0059210,L0044226,12624
L0049351,L0022022,30207
L0053233,L0053372,64516
L0047891,L0009101,56067
L0050475,L0054342,22491
L0025487,L0012603,51516
L0032077,L0038501,18897
L0004125,L0039363,61504
L0046952,L0063457,32607
L0049038,L0036506,1026
L0057871,L0000836,51304
L0001620,L0053067,34493
L0021663,L0040172,7305
L0009229,L0000712,4416
L0050255,L0051514,36249
L0010731,L0057654,3523
L0016461,L0030880,31166
L0022520,L0049260,18954
L0007245,L0014804,32264
L0035502,L0054959,4271
L0004726,L0006367,20758
L0013194,L0037130,42218
L0052693,L0038979,27132
L0030734,L0043880,14840
L0030323,L0023951,4901
L0039507,L0017224,51056
L0041523,L0001962,53180
L0025184,L0039223,40821
L0054733,L0021381,58385
L0033327,L0047585,56299
L0027679,L0045968,64597
L0016467,L0004192,22658
L0039048,L0033170,26425
L0048770,L0053738,31176
L0058259,L0012292,51224
L0031847,L0060327,58145
L0008487,L0056861,42814
L0061415,L0013492,37419
L0056694,L0043042,50280
L0025730,L0003779,35828
L0016055,L0044899,17067
L0001033,L0032144,51756
L0048941,L0036569,36309
L0021882,L0064996,29746
L0036788,L0047249,51037
L0036469,L0056870,61736
L0051822,L0010891,51987
L0004790,L0057285,13414
L0006096,L0008495,11716
L0015409,L0008833,40436
L0042022,L0051200,52836
L0061449,L0018775,1119
L0055316,L0025192,38201
L0008341,L0038879,38620
L0016520,L0019452,64551
L0009927,L0029310,20135
L0017575,L0023333,60529
L0038293,L0023916,11396
L0053060,L0022972,244
L0064188,L0007516,36376
L0003760,L0063552,48255
L0063515,L0028443,60111
L0038974,L0047879,59979
L0044588,L0032652,5201
L0014693,L0013274,10011
L0010506,L0037764,49951
L0058542,L0055805,44389
L0009215,L0025844,1636
L0063979,L0004956,55174
L0020158,L0057578,57217
L0047889,L0036080,49892
L0048629,L0019144,21233
L0002549,L0040610,6808
L0030739,L0013530,18943
L0054865,L0051614,15965
L0034274,L0045339,48754
L0022358,L0021031,45874
L0033908,L0002335,31518
L0013581,L0008097,62298
L0015532,L0016031,5603
L0034400,L0057554,57493
L0045871,L0012102,16653
L0001025,L0049811,17356
L0030800,L0062298,46165
L0036144,L0022313,21286
L0024085,L0058729,33261
L0032670,L0015719,19552
L0055960,L0051804,47075
L0033381,L0025539,49127
L0039963,L0051140,39085
L0012869,L0033082,5687
L0052725,L0004364,35510
L0056259,L0057583,18261
L0049458,L0027218,65163
L0042166,L0002663,14190
L0052371,L0008380,36339
L0041253,L0010404,64692
L0054814,L0043268,31552
L0015659,L0030057,45356
L0000654,L0003397,57509
L0032291,L0022598,4501
L0059623,L0033427,1291
L0058785,L0054633,24208
L0063172,L0006989,53437
L0008831,L0040836,41226
L0051503,L0006208,5989
L0057741,L0044130,28395
L0064459,L0061751,63796
L0039326,L0022843,60138
L0035873,L0034324,64757
L0017487,L0064478,16140
L0056228,L0037473,32703
L0016874,L0012783,44014
L0039004,L0064974,47868
L0065276,L0064084,59665
L0029985,L0012008,2197
L0005868,L0064780,7054
L0042998,L0014834,31437
L0030883,L0061245,26907
L0047259,L0048632,13415
L0005699,L0007574,34708
L0026162,L0028341,29323
L0046350,L0048590,59662
L0057618,L0051987,52322
L0031488,L0025592,61681
L0032139,L0021493,32904
L0019339,L0002916,42275
L0006255,L0051188,12543
L0010073,L0014353,36729
L0057915,L0009693,52507
L0052829,L0015878,61146
L0006680,L0005903,21442
L0003107,L0051060,49067
L0030936,L0065363,16316
L0026130,L0030631,13784
L0008770,L0003410,57274
L0065384,L0027373,20487
L0023159,L0045579,15287
L0048143,L0054598,19824
L0011830,L0052699,50678
L0050313,L0038283,14931
L0049128,L0000167,24491
L0027860,L0000818,60021
L0050587,L0044823,41892
L0032517,L0062094,12858
L0054984,L0025774,63822
L0043259,L0044386,658
L0047052,L0016433,18540
L0051046,L0053024,40002
L0056401,L0003537,12037
L0034882,L0060240,37667
L0026895,L0005360,21039
L0007114,L0005057,12043
L0001259,L0063076,55458
L0050394,L0005939,33304
L0011263,L0028703,22962
L0044533,L0055845,41817
L0046578,L0043860,18098
L0031641,L0018482,55597
L0016205,L0016606,14985
L0041933,L0037721,27690
L0031936,L0011932,36133
L0048656,L0051275,34893
L0036808,L0065343,16923
L0060152,L0025628,20522
L0019211,L0044275,42438
L0063115,L0007971,45000
L0002496,L0009862,58894
L0011956,L0064910,63444
L0053197,L0028898,21393
L0006155,L0012480,4806
L0060864,L0038221,3644
L0031067,L0042536,48712
L0064877,L0055982,17204
L0043273,L0028356,19732
L0060287,L0060675,16759
L0023563,L0060989,50249
L0001518,L0041764,26968
L0000096,L0029471,2551
L0035154,L0023356,28735
L0006882,L0055381,35591
L0048436,L0021250,10606
L0009125,L0001099,36189
L0004646,L0041899,23047
L0052830,L0057028,4123
L0042234,L0005039,60324
L0035499,L0024408,39563
L0052324,L0025462,57784
L0034787,L0025428,47635
L0018779,L0052240,24808
L0031516,L0044599,43764
L0021766,L0012108,37612
L0028220,L0021411,4804
L0054715,L0033598,17502
L0029731,L0053659,38761
L0049041,L0044913,64055
L0042675,L0059926,8996
L0028746,L0057881,866
L0016178,L0041386,31323
L0049474,L0062969,42199
L0048709,L0019579,56839
L0031230,L0007721,3580
L0032411,L0037412,24743
L0010180,L0058229,47413
L0064032,L0014291,36666
L0048415,L0032074,19712
L0035738,L0017083,46459
L0007095,L0009694,36404
L0011892,L0019698,53205
L0005632,L0013978,21712
L0028882,L0043238,51221
L0022079,L0035989,62373
L0025899,L0034688,14626
L0011477,L0056634,43710
L0054904,L0040251,612
L0056578,L0032362,47880
L0001000,L0046795,8443
L0040144,L0010478,26160
L0002623,L0044583,29389
L0018072,L0023566,12937
L0043258,L0035757,41442
L0023430,L0016936,51148
L0012048,L0014327,50875
L0019147,L0049383,17567
L0043358,L0028439,15132
L0039928,L0018507,12036
L0002933,L0047873,18434
L0047433,L0063110,45578
L0020003,L0008779,61618
L0036562,L0042196,45500
L0039791,L0054331,1423
L0040277,L0013873,34259
L0015577,L0025983,18205
L0029494,L0053793,9656
L0049112,L0047395,21783
L0052128,L0024343,17118
L0056771,L0039706,40400
L0034074,L0047188,19743
L0009363,L0026974,21434
L0025847,L0059423,17429
L0004400,L0022166,59006
L0031684,L0031102,38336
L0036803,L0043501,60489
L0024676,L0043893,55580
L0062918,L0011914,62234
L0036951,L0003067,26968
L0056650,L0004831,58407
L0029380,L0052469,962
L0040127,L0054478,6303
L0022761,L0061514,37100
L0021993,L0059559,34002
L0055559,L0036263,46601
L0035822,L0061701,48821
L0008940,L0058414,27206
L0042329,L0041483,57890
L0001500,L0030761,57364
L0040755,L0008452,23426
L0055401,L0000232,45988
L0044287,L0051965,9354
L0039191,L0018852,13970
L0036880,L0007924,50288
L0007399,L0029115,18507
L0012515,L0024366,31564
L0057379,L0041342,41622
L0043696,L0026006,3585
L0024603,L0031887,24009
L0043276,L0034959,15539
L0051665,L0054612,19067
L0027663,L0022578,21887
L0050587,L0030671,12388
L0049135,L0038857,46709
L0030254,L0007059,59303
L0051143,L0007543,42297
L0008813,L0033189,51421
L0007905,L0002036,29123
L0019881,L0000619,56271
L0050197,L0051277,9393
L0003165,L0034417,63613
L0019485,L0053091,10655
L0047648,L0026424,3240
L0052075,L0003451,5295
L0022384,L0028436,812
L0021706,L0009929,37979
L0010548,L0059256,45962
L0008501,L0033844,58327
L0008758,L0004313,53521
L0015733,L0046017,26637
L0036107,L0010278,1471
L0031319,L0010610,54282
L0019831,L0063470,63013
L0001552,L0017305,35810
L0045223,L0008104,6794
L0045026,L0025702,32698
L0034525,L0043361,47136
L0033595,L0050633,19542
L0000725,L0059356,26817
L0043192,L0016661,16622
L0051389,L0047893,35727
L0018259,L0023639,39872
L0052764,L0012519,49574
L0000695,L0045415,19445
L0035187,L0028544,18099
L0058107,L0014008,51870
L0022917,L0040347,24017
L0063044,L0001588,58302
L0009873,L0020677,28886
L0010951,L0042914,34803
L0054104,L0050107,44040
L0049939,L0059074,38469
L0010431,L0004303,27622
L0055529,L0030682,11643
L0052122,L0020340,45584
L0008033,L0028280,20952
L0039308,L0042369,24868
L0044644,L0005895,36829
L0050564,L0017336,45365
L0012467,L0023224,32283
L0035536,L0044994,42986
L0014365,L0027081,65344
L0044959,L0009706,39092
L0028911,L0019143,35271
L0050327,L0041168,43285
L0052787,L0050405,29152
L0053576,L0026180,8138
L0020609,L0036857,42849
L0004690,L0034046,7778
L0049656,L0039076,9801
L0064000,L0000100,28348
L0044385,L0060341,35319
L0053533,L0049160,9831
L0050105,L0014102,48539
L0019449,L0009679,30341
L0019970,L0041850,54359
L0049713,L0023457,59266
L0027179,L0022772,25475
L0020746,L0011486,41527
L0047795,L0031814,54244
L0015036,L0002293,58984
L0019273,L0056143,61612
L0007078,L0007404,30951
L0007430,L0060679,64503
L0029468,L0013924,52988
L0001922,L0002884,62351
L0025635,L0049303,59168
L0003960,L0016202,55794
L0026144,L0012341,42736
L0000225,L0006653,6409
L0056786,L0055700,64426
L0043970,L0062138,60100
L0049939,L0025514,53099
L0031649,L0032151,58897
L0016373,L0058512,51326
L0057372,L0034078,6712
L0019988,L0019260,55400
L0031416,L0029583,11913
L0057998,L0052923,31415
L0052305,L0039212,2829
L0054801,L0003071,50918
L0010299,L0017298,18369
L0064400,L0020946,34464
L0048618,L0032256,24551
L0064449,L0024301,19818
L0065356,L0027766,2261
L0019233,L0058019,13626
L0018428,L0046676,53086
L0036444,L0023963,38333
L0063426,L0026520,16822
L0033107,L0014352,35708
L0058750,L0049785,45396
L0065027,L0042765,42036
L0039944,L0005178,36160
L0026729,L0050280,26576
L0052974,L0027371,64684
L0000667,L0025529,33734
L0056455,L0051047,50961
L0053708,L0064777,61868
L0032295,L0005505,39178
L0024889,L0053835,45001
L0064120,L0012235,1744
L0036517,L0049968,9430
L0021428,L0027974,64342
L0020582,L0013363,26474
L0011392,L0053970,35602
L0064515,L0003304,10477
L0017722,L0028534,2857
L0001885,L0064781,1630
L0045406,L0004173,32568
L0051169,L0024170,7399
L0042907,L0044567,38903
L0045525,L0040511,17497
L0056436,L0046022,22947
L0014036,L0045310,56480
L0027279,L0055646,16315
L0055098,L0045748,52699
L0048034,L0001233,54771
L0013470,L0055943,14565
L0017929,L0062868,54926
L0058935,L0001814,51344
L0035438,L0018589,39983
L0043510,L0030523,15988
L0050446,L0024046,19621
L0018222,L0023849,37361
L0031069,L0031244,26838
L0054945,L0056040,3081
L0040971,L0009178,23873
L0002394,L0022307,57895
L0049262,L0028676,61862
L0038396,L0024780,6716
L0064202,L0055333,58081
L0061998,L0014212,37431
L0057761,L0048958,57869
L0052048,L0061326,16184
L0011373,L0035821,44169
L0013037,L0041218,35947
L0007500,L0045372,5622
L0057260,L0063063,45446
L0005802,L0027833,62243
L0049248,L0036955,55478
L0002270,L0040736,7885
L0028838,L0056265,41234
L0030461,L0031702,54106
L0040301,L0049516,16662
L0020977,L0010688,9016
L0060349,L0022039,41466
L0023696,L0027334,42051
L0003628,L0060692,63231
L0006265,L0041076,19891
L0008181,L0059443,58740
L0052113,L0022336,65477
L0009017,L0063582,7100
L0037363,L0065203,4540
L0007410,L0047831,52847
L0061549,L0023803,46328
L0058740,L0018665,3296
L0007410,L0037390,25572
L0054840,L0012668,16504
L0023696,L0058883,46525
L0018664,L0020800,46029
L0027658,L0029250,37922
L0035897,L0037693,62046
L0056579,L0051394,63036
L0061806,L0065312,40031
L0020233,L0055120,60717
L0059330,L0017139,244
L0038918,L0059521,51486
L0016505,L0020107,57952
L0029224,L0055436,42605
L0054016,L0062441,2515
L0046934,L0041158,55427
L0002602,L0015874,29512
L0056289,L0022535,49929
L0012654,L0032265,48184
L0061435,L0060972,19125
L0028437,L0048490,2664
L0022027,L0054736,9723
L0041274,L0060743,29729
L0030103,L0037311,22411
L0060705,L0039486,64636
L0063190,L0052391,17473
L0056828,L0059336,2198
L0059675,L0054131,42873
L0028203,L0004180,19750
L0015797,L0019869,63235
L0039239,L0053132,20408
L0014576,L0001704,44947
L0021066,L0051643,5792
L0062267,L0033581,58398
L0060889,L0063763,41392
L0024562,L0038585,8186
L0027176,L0025325,34358
L0027002,L0006490,35170
L0027649,L0035875,21771
L0036953,L0018993,46698
L0059110,L0053914,388
L0025330,L0042857,8826
L0026202,L0023113,49799
L0059550,L0062849,63253
L0013538,L0002267,65319
L0007777,L0027535,9177
L0028329,L0022841,38846
L0064479,L0018495,20818
L0043286,L0033117,31516
L0014306,L0057866,37566
L0032693,L0030258,14609
L0029202,L0030732,36497
L0041347,L0063847,42867
L0046767,L0044462,33069
L0045657,L0037617,44336
L0020609,L0001896,47386
L0006719,L0003088,33216
L0049194,L0004790,18131
L0059667,L0045532,49439
L0034396,L0032641,4338
L0062178,L0052472,16839
L0019994,L0044623,39051
L0046100,L0041702,62986
L0012599,L0047811,59543
L0000435,L0038780,59398
L0064699,L0005531,16634
L0018693,L0015763,8373
L0020417,L0034552,37192
L0010281,L0057436,17962
L0040965,L0036976,31238
L0064098,L0029325,10939
L0042721,L0016366,8196
L0035070,L0018183,46161
L0040045,L0054422,52728
L0037106,L0062678,29238
L0009859,L0050535,63471
L0062538,L0063761,13941
L0036045,L0049093,19529
L0058806,L0035694,35969
L0028202,L0057250,22411
L0003832,L0001351,11512
L0000757,L0008580,24074
L0057847,L0064492,62808
L0009872,L0056420,63930
L0038140,L0049969,27867
L0027122,L0027471,57519
L0040557,L0010536,43879
L0065395,L0061200,52804
L0039959,L0013722,11475
L0012786,L0036313,17445
L0059418,L0006677,54420
L0061503,L0038830,13383
L0010510,L0063183,49109
L0005648,L0032655,18243
L0033779,L0040774,21764
L0023542,L0005990,51556
L0024940,L0043034,6873
L0048962,L0053669,49623
L0042306,L0060773,15124
L0046514,L0059898,64001
L0024350,L0037203,31874
L0010788,L0060856,10344
L0050989,L0026138,56763
L0027458,L0016613,5502
L0050030,L0061764,63539
L0007320,L0061429,30017
L0033687,L0023258,35314
L0030780,L0031253,36328
L0026404,L0043059,14865
L0038602,L0002776,50966
L0047701,L0018997,32082
L0064678,L0007206,25617
L0002230,L0036800,20356
L0040687,L0001280,2180
L0053380,L0025857,35903
L0052716,L0002854,6795
L0002811,L0043728,26453
L0032639,L0015038,128
L0024165,L0059774,63118
L0064470,L0028558,56910
L0063840,L0061394,64135
L0063850,L0027381,13772
L0026385,L0032069,16934
L0038946,L0024682,7905
L0006466,L0031410,53124
L0032421,L0009623,47540
L0036378,L0058911,44392
L0000459,L0018821,56722
L0028144,L0059869,46453
L0031648,L0037117,3500
L0004991,L0016830,59297
L0058632,L0031579,26667
L0015957,L0060700,8932
L0038457,L0023164,52574
L0019957,L0028504,16141
L0019155,L0063317,28615
L0029624,L0059906,48652
L0031003,L0035447,12038
L0038866,L0047657,48315
L0061227,L0002633,22740
L0001017,L0046115,31239
L0017475,L0055568,8412
L0031981,L0013015,28182
L0011528,L0023267,23439
L0021113,L0011855,15937
L0021558,L0031889,22223
L0026038,L0044031,32141
L0049732,L0061820,32887
L0008177,L0049230,46549
L0013911,L0056127,27412
L0026578,L0046003,18708
L0040098,L0022632,58991
L0023867,L0050699,32783
L0052574,L0060085,18620
L0015046,L0062758,18937
L0063000,L0011135,18207
L0062449,L0054123,46307
L0013744,L0048173,43495
L0033682,L0062732,28409
L0000461,L0014727,27083
L0018366,L0018324,37466
L0050534,L0042832,65404
L0023714,L0011152,2147
L0048168,L0035736,27853
L0049331,L0050165,9358
L0056669,L0003150,49814
L0062061,L0056785,28557
L0051871,L0019700,9827
L0003207,L0032426,3516
L0043638,L0026448,44926
L0037678,L0003599,55072
L0013322,L0049789,40996
L0047193,L0046650,9044
L0000784,L0036202,43643
L0004820,L0060891,15534
L0003827,L0004085,19192
L0003095,L0038293,26633
L0035015,L0053179,31389
L0031473,L0000460,22251
L0009766,L0057857,41207
L0046806,L0059973,9123
L0013478,L0047456,18932
L0040976,L0034485,26305
L0062471,L0015699,10468
L0004223,L0037124,51417
L0020303,L0021617,32286
L0013434,L0039494,50155
L0052462,L0025918,65393
L0045287,L0032775,16656
L0051526,L0048020,60172
L0043864,L0040685,45372
L0011329,L0003563,16705
L0057987,L0011664,48771
L0006476,L0057581,27351
L0056822,L0034583,64502
L0007451,L0014670,49724
L0057023,L0027298,22904
L0041984,L0002626,8182
L0012205,L0025203,48019
L0005922,L0031270,42962
L0011587,L0032786,37454
L0043874,L0024791,27887
L0005739,L0007068,30640
L0007282,L0047892,23182
L0042065,L0026283,59584
L0041838,L0032173,38822
L0034421,L0049866,38946
L0008054,L0014614,233
L0006326,L0029888,22163
L0036889,L0022722,9876
L0031095,L0061039,62366
L0053691,L0035368,31471
L0024763,L0016048,63000
L0045468,L0012195,46920
L0027091,L0015999,31253
L0005348,L0027778,30946
L0056956,L0062638,12295
L0043834,L0020486,57003
L0059862,L0032886,48292
